CustomerID,Country,PreferredCountry,Profession,Age,AgeBand,FamilySize,MaritalStatus,Education,FirstPurchaseDate,LastPurchaseDate,CustomerLifespanDays,Recency,Frequency,Monetary,AvgBasketValue,AvgItemsPerOrder,TotalQuantity,UniqueProductsPurchased,PreferredTimeOfDay,PreferredWeekday,PreferredPriceBand,PreferredBasketType,R_Score,F_Score,M_Score,RFM_Total,RFM_Score,Segment,SpendingBand,FrequencyBand
16033,United Kingdom,United Kingdom,Doctor,54,45-54,5,Married,Postgrad,2010-12-05T10:36:00Z,2011-12-04T12:44:00Z,364.0888888888889,6.004166666666666,20,8816.4,440.82,176.95,3539,538,Afternoon,Sunday,Mid,Small Basket,1,5,5,11,155,At Risk,Premium Value,Highly Frequent
16034,United Kingdom,United Kingdom,Doctor,39,35-44,5,Widow,Postgrad,2011-01-11T11:54:00Z,2011-05-27T16:17:00Z,136.1826388888889,196.85625,3,437.7,145.9,80.66666666666667,242,18,Afternoon,Sunday,Mid,Medium Basket,5,4,2,11,542,Loyal Customers,Low Value,Occasional
16036,United Kingdom,United Kingdom,Doctor,42,35-44,3,Married,Postgrad,2011-03-21T13:01:00Z,2011-09-13T14:53:00Z,176.07777777777778,87.91458333333334,2,758.9200000000001,379.46000000000004,358,716,55,Afternoon,Tuesday,Mid,Medium Basket,4,3,3,10,433,Potential Loyalists,Medium Value,Occasional
16037,United Kingdom,United Kingdom,Doctor,32,25-34,3,Widow,Postgrad,2010-12-16T10:18:00Z,2011-03-15T09:13:00Z,88.95486111111111,270.15069444444447,3,855.02,285.00666666666666,142.66666666666666,428,37,Morning,Tuesday,Mid,Medium Basket,5,4,3,12,543,Loyal Customers,Medium Value,Occasional
16038,United Kingdom,United Kingdom,Pharmacist,30,25-34,4,Widow,Postgrad,2011-05-22T11:29:00Z,2011-12-02T12:40:00Z,194.04930555555555,8.006944444444445,3,471.78,157.26,81.33333333333333,244,24,Morning,Sunday,Mid,Medium Basket,1,4,2,7,142,Needs Attention,Low Value,Occasional
16040,United Kingdom,United Kingdom,Pharmacist,43,35-44,3,Married,Postgrad,2011-03-16T09:58:00Z,2011-10-05T13:47:00Z,203.15902777777777,65.96041666666666,3,1313.55,437.84999999999997,228,684,57,Afternoon,Wednesday,Mid,Medium Basket,3,4,4,11,344,Loyal Customers,Medium Value,Occasional
16041,United Kingdom,United Kingdom,Doctor,39,35-44,5,Married,Postgrad,2011-07-21T16:27:00Z,2011-11-09T12:25:00Z,110.83194444444445,31.01736111111111,3,3166.4,1055.4666666666667,528,1584,6,Afternoon,Thursday,High,Large Basket,2,4,5,11,245,At Risk,High Value,Occasional
16042,United Kingdom,United Kingdom,Pharmacist,45,45-54,3,Married,Postgrad,2011-01-11T13:25:00Z,2011-11-17T17:50:00Z,310.18402777777777,22.791666666666668,5,1197.27,239.454,151,755,68,Afternoon,Thursday,Mid,Medium Basket,2,4,4,10,244,At Risk,Medium Value,Occasional
16043,United Kingdom,United Kingdom,Pharmacist,41,35-44,3,Widow,Postgrad,2011-01-26T11:14:00Z,2011-11-02T12:50:00Z,280.06666666666666,38,4,773.99,193.4975,125.75,503,30,Morning,Wednesday,Mid,Medium Basket,3,4,3,10,343,Loyal Customers,Medium Value,Occasional
16045,United Kingdom,United Kingdom,Pharmacist,33,25-34,5,Married,Postgrad,2011-02-22T14:55:00Z,2011-08-12T12:41:00Z,170.90694444444443,120.00625,4,1340.7,335.175,224.25,897,71,Afternoon,Tuesday,Mid,Medium Basket,4,4,4,12,444,Champions,Medium Value,Occasional
16048,United Kingdom,United Kingdom,Pharmacist,42,35-44,4,Married,Postgrad,2010-12-01T15:27:00Z,2010-12-01T15:28:00Z,6.944444444444445e-4,373.8902777777778,2,256.44,128.22,72,144,8,Afternoon,Wednesday,Mid,Large Basket,5,3,2,10,532,Potential Loyalists,Low Value,Occasional
16049,United Kingdom,United Kingdom,Doctor,39,35-44,5,Married,Postgrad,2011-09-25T14:33:00Z,2011-10-30T13:19:00Z,34.94861111111111,40.97986111111111,3,1111.79,370.59666666666664,264.3333333333333,793,248,Afternoon,Friday,Mid,Single Item,3,4,4,11,344,Loyal Customers,Medium Value,Occasional
16050,United Kingdom,United Kingdom,Doctor,46,45-54,3,Married,Postgrad,2011-06-19T11:44:00Z,2011-06-19T11:44:00Z,0,174.04583333333332,1,137.9,137.9,278,278,10,Morning,Sunday,Low,Large Basket,4,2,1,7,421,Promising,Low Value,One-Time
16052,United Kingdom,United Kingdom,Pharmacist,39,35-44,3,Widow,Postgrad,2011-10-16T15:13:00Z,2011-10-16T15:13:00Z,0,54.90069444444445,1,362.06,362.06,282,282,34,Afternoon,Sunday,Mid,Medium Basket,3,2,2,7,322,Promising,Low Value,One-Time
16053,United Kingdom,United Kingdom,Pharmacist,54,45-54,4,Widow,Postgrad,2011-08-09T14:57:00Z,2011-11-07T11:21:00Z,89.85,33.06180555555556,2,1511.95,755.975,896.5,1793,81,Afternoon,Tuesday,Mid,Medium Basket,3,3,4,10,334,Needs Attention,Medium Value,Occasional
16054,United Kingdom,United Kingdom,Pharmacist,37,35-44,5,Widow,Postgrad,2011-07-17T13:08:00Z,2011-07-17T13:08:00Z,0,145.9875,1,783.9,783.9,380,380,70,Afternoon,Sunday,Mid,Small Basket,4,2,3,9,423,Potential Loyalists,Medium Value,One-Time
16055,United Kingdom,United Kingdom,Doctor,39,35-44,3,Widow,Postgrad,2011-05-03T09:26:00Z,2011-05-03T09:26:00Z,0,221.14166666666668,1,134.8,134.8,22,22,8,Morning,Tuesday,Mid,Small Basket,5,2,1,8,521,Promising,Low Value,One-Time
16056,United Kingdom,United Kingdom,Doctor,51,45-54,3,Widow,Postgrad,2011-10-25T15:19:00Z,2011-10-25T15:19:00Z,0,45.89652777777778,1,664.85,664.85,347,347,66,Afternoon,Tuesday,Mid,Single Item,3,2,3,8,323,Promising,Medium Value,One-Time
16057,United Kingdom,United Kingdom,Pharmacist,53,45-54,5,Married,Postgrad,2011-02-28T10:35:00Z,2011-11-23T15:23:00Z,268.2,16.89375,7,2263.12,323.30285714285714,123.28571428571429,863,109,Afternoon,Monday,Mid,Medium Basket,2,5,5,12,255,At Risk,High Value,Frequent
16059,United Kingdom,United Kingdom,Doctor,31,25-34,4,Widow,Postgrad,2010-12-07T10:36:00Z,2011-10-05T09:56:00Z,301.97222222222223,66.12083333333334,6,1459.8600000000001,243.31000000000003,107.16666666666667,643,126,Morning,Wednesday,Mid,Small Basket,3,5,4,12,354,Loyal Customers,Medium Value,Frequent
16062,United Kingdom,United Kingdom,Doctor,48,45-54,4,Married,Postgrad,2010-12-10T12:00:00Z,2011-11-30T12:15:00Z,355.0104166666667,10.024305555555555,4,1153.62,288.405,200,800,50,Afternoon,Friday,Low,Medium Basket,1,4,4,9,144,At Risk,Medium Value,Occasional
16063,United Kingdom,United Kingdom,Pharmacist,40,35-44,4,Widow,Postgrad,2011-03-24T14:55:00Z,2011-03-24T14:56:00Z,6.944444444444445e-4,260.9125,1,335.32,335.32,262,262,23,Afternoon,Thursday,Mid,Medium Basket,5,2,2,9,522,Potential Loyalists,Low Value,One-Time
16065,United Kingdom,United Kingdom,Unknown,41,35-44,5,Single,Undergrad,2010-12-09T13:03:00Z,2010-12-09T13:03:00Z,0,365.99097222222224,1,372.09,372.09,231,231,71,Afternoon,Thursday,Mid,Small Basket,5,2,2,9,522,Potential Loyalists,Low Value,One-Time
16066,United Kingdom,United Kingdom,Pharmacist,51,45-54,3,Married,Postgrad,2011-08-07T14:33:00Z,2011-11-23T11:54:00Z,107.88958333333333,17.038888888888888,5,1521.8700000000001,304.374,187.2,936,77,Morning,Sunday,Mid,Medium Basket,2,4,4,10,244,At Risk,Medium Value,Occasional
16070,United Kingdom,United Kingdom,Doctor,45,45-54,4,Married,Postgrad,2011-11-07T16:36:00Z,2011-11-17T15:50:00Z,9.968055555555555,22.875,2,852.15,426.075,228.5,457,32,Afternoon,Monday,Mid,Medium Basket,2,3,3,8,233,At Risk,Medium Value,Occasional
16071,United Kingdom,United Kingdom,Pharmacist,30,25-34,3,Married,Postgrad,2011-10-26T11:14:00Z,2011-10-26T11:14:00Z,0,45.06666666666667,1,326.24,326.24,180,180,21,Morning,Wednesday,Mid,Medium Basket,3,2,2,7,322,Promising,Low Value,One-Time
16072,United Kingdom,United Kingdom,Pharmacist,39,35-44,3,Married,Postgrad,2011-02-24T14:32:00Z,2011-02-24T14:32:00Z,0,288.9291666666667,1,584.3199999999999,584.3199999999999,140,140,23,Afternoon,Thursday,High,Small Basket,5,2,3,10,523,Potential Loyalists,Medium Value,One-Time
16073,United Kingdom,United Kingdom,Pharmacist,41,35-44,4,Widow,Postgrad,2011-02-15T15:41:00Z,2011-02-15T15:41:00Z,0,297.88125,1,122.4,122.4,48,48,1,Afternoon,Tuesday,Mid,Large Basket,5,2,1,8,521,Promising,Low Value,One-Time
16076,United Kingdom,United Kingdom,Doctor,32,25-34,5,Widow,Postgrad,2011-05-15T12:31:00Z,2011-12-06T14:59:00Z,205.1027777777778,3.910416666666667,10,2234.73,223.473,143.5,1435,71,Afternoon,Thursday,Mid,Medium Basket,1,5,5,11,155,At Risk,High Value,Frequent
16078,United Kingdom,United Kingdom,Pharmacist,42,35-44,5,Widow,Postgrad,2011-03-01T09:47:00Z,2011-03-01T09:47:00Z,0,284.12708333333336,1,79.2,79.2,16,16,1,Morning,Tuesday,Mid,Medium Basket,5,2,1,8,521,Promising,Low Value,One-Time
16079,United Kingdom,United Kingdom,Doctor,35,35-44,5,Widow,Postgrad,2011-10-30T13:06:00Z,2011-11-23T12:48:00Z,23.9875,17.00138888888889,3,1352,450.6666666666667,288,864,18,Afternoon,Sunday,Mid,Large Basket,2,4,4,10,244,At Risk,Medium Value,Occasional
16080,United Kingdom,United Kingdom,Pharmacist,35,35-44,5,Married,Postgrad,2011-03-10T14:44:00Z,2011-09-19T10:42:00Z,192.83194444444445,82.08888888888889,2,217.16,108.58,64,128,10,Afternoon,Monday,Mid,Medium Basket,4,3,1,8,431,Needs Attention,Low Value,Occasional
16081,United Kingdom,United Kingdom,Pharmacist,36,35-44,4,Widow,Postgrad,2010-12-08T11:16:00Z,2011-10-14T13:06:00Z,310.0763888888889,56.98888888888889,5,2806.9,561.38,295.4,1477,175,Afternoon,Tuesday,Mid,Small Basket,3,4,5,12,345,Loyal Customers,High Value,Occasional
16083,United Kingdom,United Kingdom,Pharmacist,40,35-44,5,Widow,Postgrad,2010-12-14T11:51:00Z,2011-08-31T10:47:00Z,259.9555555555556,101.08541666666666,2,1317.62,658.81,454,908,31,Morning,Tuesday,Mid,Large Basket,4,3,4,11,434,Potential Loyalists,Medium Value,Occasional
16084,United Kingdom,United Kingdom,Pharmacist,41,35-44,3,Married,Postgrad,2011-02-13T16:05:00Z,2011-02-13T16:05:00Z,0,299.8645833333333,1,436.18,436.18,216,216,38,Afternoon,Sunday,Mid,Medium Basket,5,2,2,9,522,Potential Loyalists,Low Value,One-Time
16085,United Kingdom,United Kingdom,Doctor,30,25-34,3,Widow,Postgrad,2011-01-23T12:07:00Z,2011-11-16T13:24:00Z,297.05347222222224,23.976388888888888,5,981.51,196.302,127.2,636,123,Afternoon,Wednesday,Mid,Small Basket,2,4,4,10,244,At Risk,Medium Value,Occasional
16086,United Kingdom,United Kingdom,Pharmacist,36,35-44,5,Married,Postgrad,2010-12-07T13:45:00Z,2011-10-11T13:09:00Z,307.975,59.986805555555556,5,1121.39,224.27800000000002,102.2,511,24,Afternoon,Tuesday,Mid,Medium Basket,3,4,4,11,344,Loyal Customers,Medium Value,Occasional
16091,United Kingdom,United Kingdom,Artist,26,25-34,1,Divorced,Undergrad,2011-05-25T09:18:00Z,2011-07-08T08:45:00Z,43.97708333333333,155.17013888888889,2,315.06,157.53,77,154,16,Morning,Wednesday,Mid,Medium Basket,4,3,2,9,432,Potential Loyalists,Low Value,Occasional
16092,United Kingdom,United Kingdom,Unknown,32,25-34,4,Single,Postgrad,2011-03-30T15:38:00Z,2011-08-17T10:46:00Z,139.79722222222222,115.08611111111111,3,817.86,272.62,209.33333333333334,628,37,Afternoon,Wednesday,Mid,Medium Basket,4,4,3,11,443,Loyal Customers,Medium Value,Occasional
16093,United Kingdom,United Kingdom,Engineer,33,25-34,2,Single,Undergrad,2011-08-25T11:09:00Z,2011-08-25T11:09:00Z,0,107.07013888888889,1,17,17,20,20,1,Morning,Thursday,Low,Medium Basket,4,2,1,7,421,Promising,Low Value,One-Time
16094,United Kingdom,United Kingdom,Doctor,53,45-54,3,Married,Postgrad,2011-05-04T13:57:00Z,2011-11-28T12:45:00Z,207.95,12.003472222222221,4,1078.23,269.5575,161.75,647,48,Afternoon,Thursday,Mid,Medium Basket,1,4,4,9,144,At Risk,Medium Value,Occasional
16096,United Kingdom,United Kingdom,Doctor,42,35-44,3,Married,Postgrad,2011-03-20T13:38:00Z,2011-03-20T13:38:00Z,0,264.96666666666664,1,320.62,320.62,155,155,12,Afternoon,Sunday,Low,Large Basket,5,2,2,9,522,Potential Loyalists,Low Value,One-Time
16097,United Kingdom,United Kingdom,Doctor,49,45-54,5,Widow,Postgrad,2011-04-13T13:47:00Z,2011-04-13T13:47:00Z,0,240.96041666666667,1,185.04999999999998,185.04999999999998,87,87,10,Afternoon,Wednesday,Mid,Medium Basket,5,2,1,8,521,Promising,Low Value,One-Time
16098,United Kingdom,United Kingdom,Business,29,25-34,2,Married,Postgrad,2010-12-01T09:45:00Z,2011-09-13T09:59:00Z,286.0097222222222,88.11875,7,2005.63,286.5185714285714,87.57142857142857,613,34,Morning,Tuesday,Mid,Medium Basket,4,5,4,13,454,Champions,High Value,Frequent
16099,United Kingdom,United Kingdom,Doctor,43,35-44,5,Widow,Postgrad,2011-04-28T08:34:00Z,2011-10-20T13:13:00Z,175.19375,50.984027777777776,3,731.9,243.96666666666667,144.66666666666666,434,29,Morning,Thursday,Mid,Medium Basket,3,4,3,10,343,Loyal Customers,Medium Value,Occasional
16101,United Kingdom,United Kingdom,Doctor,48,45-54,4,Widow,Postgrad,2011-09-30T10:18:00Z,2011-09-30T10:18:00Z,0,71.10555555555555,1,1290.7,1290.7,757,757,76,Morning,Friday,Mid,Medium Basket,3,2,4,9,324,Promising,Medium Value,One-Time
16102,United Kingdom,United Kingdom,Doctor,50,45-54,5,Married,Postgrad,2011-08-03T12:50:00Z,2011-10-28T13:19:00Z,86.0201388888889,42.97986111111111,3,1842.14,614.0466666666667,314,942,41,Afternoon,Wednesday,Mid,Medium Basket,3,4,4,11,344,Loyal Customers,Medium Value,Occasional
16103,United Kingdom,United Kingdom,Doctor,50,45-54,3,Widow,Postgrad,2011-04-20T12:28:00Z,2011-12-02T14:16:00Z,226.075,7.940277777777778,6,1429.64,238.27333333333334,93,558,30,Morning,Wednesday,High,Medium Basket,1,5,4,10,154,At Risk,Medium Value,Frequent
16104,United Kingdom,United Kingdom,Pharmacist,52,45-54,3,Widow,Postgrad,2011-10-09T10:23:00Z,2011-10-09T10:23:00Z,0,62.10208333333333,1,302.36,302.36,123,123,28,Morning,Sunday,Mid,Small Basket,3,2,2,7,322,Promising,Low Value,One-Time
16105,United Kingdom,United Kingdom,Doctor,31,25-34,4,Married,Postgrad,2011-04-05T10:13:00Z,2011-04-05T10:13:00Z,0,249.10902777777778,1,336.96,336.96,330,330,13,Morning,Tuesday,Mid,Large Basket,5,2,2,9,522,Potential Loyalists,Low Value,One-Time
16106,United Kingdom,United Kingdom,Pharmacist,33,25-34,3,Widow,Postgrad,2011-10-05T10:37:00Z,2011-10-05T10:37:00Z,0,66.09236111111112,1,108.38,108.38,74,74,6,Morning,Wednesday,Mid,Medium Basket,3,2,1,6,321,Promising,Low Value,One-Time
16107,United Kingdom,United Kingdom,Designer,34,25-34,1,Divorced,Undergrad,2011-06-09T18:42:00Z,2011-11-22T09:40:00Z,165.6236111111111,18.131944444444443,7,3204.1600000000003,457.7371428571429,168,1176,16,Afternoon,Friday,Mid,Large Basket,2,5,5,12,255,At Risk,High Value,Frequent
16108,United Kingdom,United Kingdom,Pharmacist,38,35-44,3,Widow,Postgrad,2011-09-16T11:48:00Z,2011-09-16T11:48:00Z,0,85.04305555555555,1,842.5,842.5,615,615,48,Morning,Friday,Mid,Medium Basket,4,2,3,9,423,Potential Loyalists,Medium Value,One-Time
16109,United Kingdom,United Kingdom,Pharmacist,54,45-54,3,Married,Postgrad,2011-02-04T12:37:00Z,2011-05-05T09:17:00Z,89.86111111111111,219.14791666666667,2,611.88,305.94,306,612,18,Morning,Thursday,Low,Large Basket,5,3,3,11,533,Potential Loyalists,Medium Value,Occasional
16110,United Kingdom,United Kingdom,Doctor,42,35-44,5,Married,Postgrad,2011-02-01T14:01:00Z,2011-10-25T14:35:00Z,266.0236111111111,45.927083333333336,3,1337.48,445.82666666666665,244.33333333333334,733,283,Afternoon,Tuesday,Mid,Single Item,3,4,4,11,344,Loyal Customers,Medium Value,Occasional
16112,United Kingdom,United Kingdom,Unknown,49,45-54,1,Single,Undergrad,2011-01-05T11:47:00Z,2011-07-19T14:28:00Z,195.11180555555555,143.93194444444444,4,195.74,48.935,143.5,574,15,Afternoon,Monday,Low,Large Basket,4,4,1,9,441,Loyal Customers,Low Value,Occasional
16113,United Kingdom,United Kingdom,Doctor,30,25-34,5,Widow,Postgrad,2011-06-09T16:16:00Z,2011-06-09T16:16:00Z,0,183.85694444444445,1,161.38,161.38,176,176,30,Afternoon,Thursday,Mid,Single Item,5,2,1,8,521,Promising,Low Value,One-Time
16114,United Kingdom,United Kingdom,Doctor,37,35-44,5,Widow,Postgrad,2011-06-22T10:13:00Z,2011-06-22T10:13:00Z,0,171.10902777777778,1,135.75,135.75,43,43,8,Morning,Wednesday,Mid,Medium Basket,4,2,1,7,421,Promising,Low Value,One-Time
16115,United Kingdom,United Kingdom,Doctor,52,45-54,4,Widow,Postgrad,2011-02-20T12:14:00Z,2011-11-30T11:32:00Z,282.97083333333336,10.054166666666667,8,1667.97,208.49625,125.125,1001,169,Afternoon,Sunday,Mid,Small Basket,1,5,4,10,154,At Risk,Medium Value,Frequent
16116,United Kingdom,United Kingdom,Pharmacist,44,35-44,3,Married,Postgrad,2011-05-12T12:01:00Z,2011-05-12T12:01:00Z,0,212.03402777777777,1,612.78,612.78,248,248,34,Afternoon,Thursday,Mid,Medium Basket,5,2,3,10,523,Potential Loyalists,Medium Value,One-Time
16117,United Kingdom,United Kingdom,Doctor,46,45-54,4,Widow,Postgrad,2011-06-03T11:42:00Z,2011-06-03T11:42:00Z,0,190.04722222222222,1,232.21,232.21,130,130,30,Morning,Friday,Mid,Small Basket,5,2,1,8,521,Promising,Low Value,One-Time
16119,United Kingdom,United Kingdom,Pharmacist,35,35-44,3,Married,Postgrad,2011-09-28T10:15:00Z,2011-12-01T15:11:00Z,64.20555555555555,8.902083333333334,2,423.36,211.68,120,240,14,Morning,Wednesday,Mid,Medium Basket,1,3,2,6,132,Needs Attention,Low Value,Occasional
16120,United Kingdom,United Kingdom,Unknown,34,25-34,2,Single,Undergrad,2011-10-11T14:10:00Z,2011-10-11T14:22:00Z,0.008333333333333333,59.93611111111111,4,1309.14,327.285,219.5,878,26,Afternoon,Tuesday,Mid,Large Basket,3,4,4,11,344,Loyal Customers,Medium Value,Occasional
16121,United Kingdom,United Kingdom,Doctor,53,45-54,3,Married,Postgrad,2011-05-08T11:52:00Z,2011-10-13T12:59:00Z,158.04652777777778,57.99375,2,867.11,433.555,293,586,170,Afternoon,Thursday,Mid,Small Basket,3,3,3,9,333,Needs Attention,Medium Value,Occasional
16122,United Kingdom,United Kingdom,Pharmacist,51,45-54,4,Married,Postgrad,2010-12-08T11:41:00Z,2011-09-27T15:34:00Z,293.16180555555553,73.8861111111111,4,684.42,171.105,282,1128,26,Morning,Friday,Low,Large Basket,4,4,3,11,443,Loyal Customers,Medium Value,Occasional
16123,United Kingdom,United Kingdom,Pharmacist,46,45-54,4,Married,Postgrad,2011-10-19T09:18:00Z,2011-10-19T09:18:00Z,0,52.147222222222226,1,307.78,307.78,170,170,16,Morning,Wednesday,Mid,Medium Basket,3,2,2,7,322,Promising,Low Value,One-Time
16124,United Kingdom,United Kingdom,Pharmacist,40,35-44,3,Widow,Postgrad,2011-01-26T14:45:00Z,2011-01-26T14:45:00Z,0,317.9201388888889,1,249,249,48,48,11,Afternoon,Wednesday,High,Small Basket,5,2,1,8,521,Promising,Low Value,One-Time
16125,United Kingdom,United Kingdom,Artist,26,25-34,1,Single,Undergrad,2010-12-07T15:48:00Z,2010-12-07T15:48:00Z,0,367.87638888888887,1,289.35,289.35,124,124,13,Afternoon,Tuesday,Mid,Medium Basket,5,2,2,9,522,Potential Loyalists,Low Value,One-Time
16126,United Kingdom,United Kingdom,Pharmacist,38,35-44,5,Widow,Postgrad,2011-02-16T11:18:00Z,2011-11-10T16:03:00Z,267.1979166666667,29.865972222222222,4,6287.77,1571.9425,531.25,2125,57,Afternoon,Thursday,Mid,Medium Basket,2,4,5,11,245,At Risk,Premium Value,Occasional
16127,United Kingdom,United Kingdom,Pharmacist,31,25-34,3,Married,Postgrad,2011-10-31T13:58:00Z,2011-10-31T13:58:00Z,0,39.952777777777776,1,656.25,656.25,323,323,40,Afternoon,Monday,Mid,Medium Basket,3,2,3,8,323,Promising,Medium Value,One-Time
16128,United Kingdom,United Kingdom,Doctor,33,25-34,5,Married,Postgrad,2011-03-02T12:21:00Z,2011-11-22T11:14:00Z,264.9534722222222,18.066666666666666,5,1880.22,376.044,197.6,988,76,Afternoon,Friday,Mid,Medium Basket,2,4,4,10,244,At Risk,Medium Value,Occasional
16131,United Kingdom,United Kingdom,Doctor,37,35-44,4,Married,Postgrad,2011-04-14T08:32:00Z,2011-10-19T11:53:00Z,188.13958333333332,52.03958333333333,6,3506.54,584.4233333333333,300.3333333333333,1802,55,Morning,Thursday,Mid,Large Basket,3,5,5,13,355,Loyal Customers,High Value,Frequent
16133,United Kingdom,United Kingdom,Doctor,42,35-44,4,Widow,Postgrad,2011-01-25T15:55:00Z,2011-12-06T11:24:00Z,314.81180555555557,4.059722222222222,33,14589.04,442.09212121212124,269.3030303030303,8887,219,Afternoon,Tuesday,Mid,Medium Basket,1,5,5,11,155,At Risk,Premium Value,Highly Frequent
16134,United Kingdom,United Kingdom,Pharmacist,54,45-54,3,Widow,Postgrad,2010-12-15T14:00:00Z,2011-11-18T10:05:00Z,337.83680555555554,22.114583333333332,2,618.09,309.045,185.5,371,34,Morning,Friday,Mid,Medium Basket,2,3,3,8,233,At Risk,Medium Value,Occasional
16135,United Kingdom,United Kingdom,Pharmacist,41,35-44,3,Married,Postgrad,2011-03-22T12:30:00Z,2011-03-22T12:30:00Z,0,263.0138888888889,1,517.55,517.55,209,209,21,Afternoon,Tuesday,Mid,Medium Basket,5,2,3,10,523,Potential Loyalists,Medium Value,One-Time
16136,United Kingdom,United Kingdom,Doctor,51,45-54,4,Widow,Postgrad,2011-03-07T09:52:00Z,2011-10-11T09:10:00Z,217.97083333333333,60.15277777777778,3,709.38,236.46,146.66666666666666,440,35,Morning,Tuesday,Mid,Medium Basket,3,4,3,10,343,Loyal Customers,Medium Value,Occasional
16139,United Kingdom,United Kingdom,Unknown,58,55+,3,Divorced,Postgrad,2011-05-17T10:23:00Z,2011-11-21T08:37:00Z,187.92638888888888,19.175694444444446,3,635.41,211.8033333333333,110,330,25,Morning,Monday,Mid,Medium Basket,2,4,3,9,243,At Risk,Medium Value,Occasional
16140,United Kingdom,United Kingdom,Pharmacist,35,35-44,5,Married,Postgrad,2010-12-03T14:40:00Z,2011-10-05T12:15:00Z,305.89930555555554,66.02430555555556,2,725.1800000000001,362.59000000000003,365,730,32,Afternoon,Wednesday,Mid,Medium Basket,3,3,3,9,333,Needs Attention,Medium Value,Occasional
16141,United Kingdom,United Kingdom,Doctor,31,25-34,5,Married,Postgrad,2011-09-12T13:11:00Z,2011-09-12T13:11:00Z,0,88.98541666666667,1,620.4,620.4,238,238,30,Afternoon,Monday,Mid,Small Basket,4,2,3,9,423,Potential Loyalists,Medium Value,One-Time
16142,United Kingdom,United Kingdom,Designer,26,25-34,1,Divorced,Undergrad,2011-04-04T10:16:00Z,2011-04-04T10:16:00Z,0,250.10694444444445,1,535.34,535.34,422,422,37,Morning,Monday,Low,Medium Basket,5,2,3,10,523,Potential Loyalists,Medium Value,One-Time
16143,United Kingdom,United Kingdom,Pharmacist,30,25-34,4,Married,Postgrad,2010-12-05T15:18:00Z,2011-12-06T14:13:00Z,365.9548611111111,3.942361111111111,6,2424.94,404.1566666666667,153.16666666666666,919,75,Afternoon,Tuesday,Mid,Medium Basket,1,5,5,11,155,At Risk,High Value,Frequent
16144,United Kingdom,United Kingdom,Doctor,51,45-54,3,Married,Postgrad,2011-04-07T10:09:00Z,2011-04-07T10:09:00Z,0,247.11180555555555,1,175.2,175.2,16,16,1,Morning,Thursday,High,Medium Basket,5,2,1,8,521,Promising,Low Value,One-Time
16145,United Kingdom,United Kingdom,Unknown,25,25-34,5,Married,Undergrad,2010-12-15T09:09:00Z,2011-12-01T10:33:00Z,351.05833333333334,9.095138888888888,11,3799.4900000000002,345.40818181818184,283.90909090909093,3123,134,Morning,Wednesday,Mid,Medium Basket,1,5,5,11,155,At Risk,High Value,Frequent
16146,United Kingdom,United Kingdom,Unknown,62,55+,1,Single,Undergrad,2011-04-21T15:25:00Z,2011-07-05T14:20:00Z,74.95486111111111,157.9375,3,734.13,244.71,142.33333333333334,427,26,Afternoon,Thursday,Mid,Medium Basket,4,4,3,11,443,Loyal Customers,Medium Value,Occasional
16147,United Kingdom,United Kingdom,Pharmacist,43,35-44,3,Widow,Postgrad,2011-07-29T09:57:00Z,2011-07-29T09:57:00Z,0,134.1201388888889,1,375,375,246,246,22,Morning,Friday,Mid,Medium Basket,4,2,2,8,422,Potential Loyalists,Low Value,One-Time
16148,United Kingdom,United Kingdom,Unknown,20,18-24,1,Divorced,Postgrad,2011-02-16T14:01:00Z,2011-02-16T14:01:00Z,0,296.9506944444444,1,76.32000000000001,76.32000000000001,72,72,1,Afternoon,Wednesday,Mid,Large Basket,5,2,1,8,521,Promising,Low Value,One-Time
16149,United Kingdom,United Kingdom,Pharmacist,54,45-54,5,Married,Postgrad,2011-07-20T14:54:00Z,2011-12-05T11:29:00Z,137.85763888888889,5.05625,2,280.52,140.26,154,308,18,Afternoon,Wednesday,Low,Medium Basket,1,3,2,6,132,Needs Attention,Low Value,Occasional
16150,United Kingdom,United Kingdom,Pharmacist,41,35-44,4,Married,Postgrad,2010-12-02T18:27:00Z,2011-10-28T12:39:00Z,329.7583333333333,43.00763888888889,5,2053.02,410.604,209.4,1047,91,Afternoon,Monday,Mid,Medium Basket,3,4,4,11,344,Loyal Customers,High Value,Occasional
16152,United Kingdom,United Kingdom,Pharmacist,36,35-44,4,Married,Postgrad,2011-03-16T09:47:00Z,2011-03-16T09:47:00Z,0,269.12708333333336,1,1829.04,1829.04,642,642,29,Morning,Wednesday,Mid,Large Basket,5,2,4,11,524,Potential Loyalists,Medium Value,One-Time
16153,United Kingdom,United Kingdom,Doctor,37,35-44,5,Widow,Postgrad,2010-12-20T09:22:00Z,2011-10-21T10:50:00Z,305.06111111111113,50.083333333333336,5,1824.23,364.846,214.6,1073,78,Morning,Friday,Mid,Medium Basket,3,4,4,11,344,Loyal Customers,Medium Value,Occasional
16156,United Kingdom,United Kingdom,Pharmacist,44,35-44,4,Widow,Postgrad,2011-02-02T12:02:00Z,2011-12-01T12:42:00Z,302.02777777777777,9.005555555555556,9,3122.04,346.8933333333333,145.33333333333334,1308,108,Afternoon,Thursday,Mid,Medium Basket,1,5,5,11,155,At Risk,High Value,Frequent
