CustomerID,Country,PreferredCountry,Profession,Age,AgeBand,FamilySize,MaritalStatus,Education,FirstPurchaseDate,LastPurchaseDate,CustomerLifespanDays,Recency,Frequency,Monetary,AvgBasketValue,AvgItemsPerOrder,TotalQuantity,UniqueProductsPurchased,PreferredTimeOfDay,PreferredWeekday,PreferredPriceBand,PreferredBasketType,R_Score,F_Score,M_Score,RFM_Total,RFM_Score,Segment,SpendingBand,FrequencyBand,Cluster,PC1,PC2,ClusterLabel
14638,United Kingdom,United Kingdom,Doctor,45,45-54,5,Married,Postgrad,2011-10-20T10:10:00Z,2011-10-20T10:10:00Z,0,51.111111111111114,1,443.6,443.6,166,166,16,Morning,Thursday,Mid,Medium Basket,3,1,2,6,312,Promising,Low Value,One-Time,4,-0.9327200424563609,0.5311264327503435,Regular Customers
14639,United Kingdom,United Kingdom,Doctor,33,25-34,5,Widow,Postgrad,2010-12-13T13:50:00Z,2011-10-18T15:06:00Z,309.0527777777778,52.90555555555556,6,2984.49,497.415,238.5,1431,138,Afternoon,Monday,Mid,Medium Basket,3,5,5,13,355,Loyal Customers,High Value,Frequent,3,2.3500375858457687,-0.09691118093185558,Recently Active
14640,United Kingdom,United Kingdom,Designer,32,25-34,1,Single,Undergrad,2011-04-26T12:31:00Z,2011-11-15T13:07:00Z,203.025,24.98819444444445,6,2125.08,354.18,147.66666666666666,886,87,Afternoon,Tuesday,Mid,Medium Basket,2,5,5,12,255,At Risk,High Value,Frequent,3,1.5405360215683008,-0.2476396871036034,Recently Active
14641,United Kingdom,United Kingdom,Pharmacist,44,35-44,4,Widow,Postgrad,2011-11-18T10:42:00Z,2011-11-18T10:42:00Z,0,22.08888888888889,1,110.46,110.46,90,90,7,Morning,Friday,Low,Medium Basket,2,1,1,4,211,Lost,Low Value,One-Time,2,-2.397902473033635,-0.7323153804411746,Dormant / Churn Risk
14642,United Kingdom,United Kingdom,Artist,30,25-34,1,Divorced,Undergrad,2011-10-12T11:08:00Z,2011-10-12T11:08:00Z,0,59.07083333333333,1,96.12,96.12,76,76,2,Morning,Wednesday,Mid,Large Basket,3,1,1,5,311,Promising,Low Value,One-Time,2,-3.0073200477893884,-0.6657307997704087,Dormant / Churn Risk
14643,United Kingdom,United Kingdom,Doctor,34,25-34,3,Widow,Postgrad,2010-12-16T17:53:00Z,2011-06-22T14:41:00Z,187.86666666666667,170.92291666666668,2,693.8100000000001,346.90500000000003,407.5,815,30,Afternoon,Wednesday,Low,Large Basket,4,3,3,10,433,Potential Loyalists,Medium Value,Occasional,4,0.12251039849481224,0.4592723952303349,Regular Customers
14644,United Kingdom,United Kingdom,Doctor,52,45-54,4,Widow,Postgrad,2011-02-14T14:14:00Z,2011-10-03T08:30:00Z,230.76111111111112,68.18055555555556,2,830.76,415.38,129,258,26,Morning,Monday,Mid,Medium Basket,3,3,3,9,333,Needs Attention,Medium Value,Occasional,4,0.22430131355295058,-0.027950022781303763,Regular Customers
14645,United Kingdom,United Kingdom,Doctor,54,45-54,4,Widow,Postgrad,2011-03-09T09:52:00Z,2011-07-06T09:15:00Z,118.97430555555556,157.14930555555554,2,597.09,298.545,190.5,381,28,Morning,Wednesday,Mid,Medium Basket,4,3,3,10,433,Potential Loyalists,Medium Value,Occasional,4,-0.44167483123148255,0.3013455480492237,Regular Customers
14646,Netherlands,Netherlands,Doctor,50,45-54,5,Widow,Postgrad,2010-12-20T10:09:00Z,2011-12-08T12:12:00Z,353.0854166666667,2.026388888888889,73,280206.02,3838.4386301369864,2697.4657534246576,196915,700,Morning,Thursday,Mid,Large Basket,1,5,5,11,155,At Risk,Premium Value,Highly Frequent,3,10.182096976052813,0.896702676745603,Recently Active
14647,United Kingdom,United Kingdom,Pharmacist,50,45-54,5,Widow,Postgrad,2011-05-22T13:40:00Z,2011-05-22T13:40:00Z,0,201.96527777777777,1,243.22,243.22,95,95,24,Afternoon,Sunday,Mid,Small Basket,5,1,1,7,511,Promising,Low Value,One-Time,2,-1.8855900272555683,0.3852542061149685,Dormant / Churn Risk
14649,United Kingdom,United Kingdom,Unknown,36,35-44,4,Single,Undergrad,2011-05-11T14:37:00Z,2011-12-05T12:30:00Z,207.91180555555556,5.013888888888889,4,1417.29,354.3225,254.5,1018,148,Afternoon,Wednesday,Mid,Single Item,1,4,4,9,144,At Risk,Medium Value,Occasional,3,1.615852203336265,-0.2801098584531506,Recently Active
14651,United Kingdom,United Kingdom,Doctor,44,35-44,4,Married,Postgrad,2011-05-12T16:29:00Z,2011-10-03T15:52:00Z,143.97430555555556,67.87361111111112,2,654.6,327.3,172,344,95,Afternoon,Thursday,Mid,Small Basket,3,3,3,9,333,Needs Attention,Medium Value,Occasional,4,0.33360543463090003,-0.08344858770277996,Regular Customers
14652,United Kingdom,United Kingdom,Unknown,46,45-54,1,Married,Postgrad,2011-09-23T14:21:00Z,2011-09-23T14:21:00Z,0,77.93680555555555,1,114.18,114.18,53,53,29,Afternoon,Friday,Mid,Single Item,4,1,1,6,411,Promising,Low Value,One-Time,2,-2.251319632034738,-0.709082867701126,Dormant / Churn Risk
14653,United Kingdom,United Kingdom,Artist,28,25-34,1,Divorced,Undergrad,2011-01-05T13:40:00Z,2011-12-08T13:45:00Z,337.00347222222223,1.9618055555555556,7,1947.55,278.2214285714286,135.71428571428572,950,154,Afternoon,Wednesday,Mid,Small Basket,1,5,4,10,154,At Risk,Medium Value,Frequent,3,2.1132324994678706,-0.9164187966884094,Recently Active
14655,United Kingdom,United Kingdom,Pharmacist,41,35-44,5,Widow,Postgrad,2011-05-01T14:59:00Z,2011-12-01T16:28:00Z,214.06180555555557,8.848611111111111,4,1932.23,483.0575,272.25,1089,35,Morning,Thursday,Mid,Medium Basket,1,4,4,9,144,At Risk,Medium Value,Occasional,3,1.3949083863787506,0.11508759967266338,Recently Active
14656,United Kingdom,United Kingdom,Doctor,51,45-54,4,Widow,Postgrad,2011-03-01T13:19:00Z,2011-06-23T13:51:00Z,114.02222222222224,169.95763888888888,2,291.05,145.525,60,120,73,Afternoon,Thursday,Mid,Single Item,4,3,2,9,432,Potential Loyalists,Low Value,Occasional,2,-1.1203373959284941,-0.4823903399919396,Dormant / Churn Risk
14657,United Kingdom,United Kingdom,Doctor,45,45-54,4,Widow,Postgrad,2011-01-17T15:19:00Z,2011-11-22T12:47:00Z,308.89444444444445,18.002083333333335,4,848.22,212.055,116.5,466,103,Afternoon,Monday,Mid,Small Basket,2,4,3,9,243,At Risk,Medium Value,Occasional,4,1.069394744617746,-1.011975334709354,Regular Customers
14658,United Kingdom,United Kingdom,Pharmacist,49,45-54,5,Widow,Postgrad,2011-08-14T15:42:00Z,2011-12-04T15:35:00Z,111.99513888888887,5.885416666666667,2,247.15,123.575,23.5,47,27,Afternoon,Sunday,Mid,Single Item,1,3,1,5,131,Needs Attention,Low Value,Occasional,2,-1.4364755072788002,-1.1265813602594106,Dormant / Churn Risk
14659,United Kingdom,United Kingdom,Pharmacist,35,35-44,5,Widow,Postgrad,2011-01-28T12:43:00Z,2011-12-01T12:17:00Z,306.9819444444444,9.022916666666667,9,2529.93,281.1033333333333,132.77777777777777,1195,147,Afternoon,Friday,Mid,Small Basket,1,5,5,11,155,At Risk,High Value,Frequent,3,2.2510771026691523,-0.8308730679329506,Recently Active
14660,United Kingdom,United Kingdom,Pharmacist,48,45-54,5,Widow,Postgrad,2011-08-31T10:40:00Z,2011-09-14T11:34:00Z,14.0375,87.05277777777778,2,285.74,142.87,114,228,24,Morning,Wednesday,Mid,Medium Basket,4,3,2,9,432,Potential Loyalists,Low Value,Occasional,2,-1.3389593394364616,-0.3354400553804269,Dormant / Churn Risk
14661,United Kingdom,United Kingdom,Doctor,53,45-54,4,Married,Postgrad,2011-11-13T11:51:00Z,2011-11-13T11:51:00Z,0,27.040972222222223,1,107.95,107.95,35,35,4,Morning,Sunday,Mid,Large Basket,2,1,1,4,211,Lost,Low Value,One-Time,2,-2.9083896903175224,-0.7951140435642234,Dormant / Churn Risk
14662,United Kingdom,United Kingdom,Doctor,39,35-44,4,Married,Postgrad,2011-01-27T17:41:00Z,2011-11-11T12:13:00Z,287.77222222222224,29.025694444444444,4,771.17,192.7925,150.5,602,143,Afternoon,Friday,Mid,Single Item,2,4,3,9,243,At Risk,Medium Value,Occasional,4,1.105409077635025,-0.9972098318428795,Regular Customers
14664,United Kingdom,United Kingdom,Pharmacist,34,25-34,4,Married,Postgrad,2011-11-06T14:56:00Z,2011-11-20T10:59:00Z,13.835416666666667,20.077083333333334,2,637.89,318.945,233,466,78,Afternoon,Sunday,Mid,Small Basket,2,3,3,8,233,At Risk,Medium Value,Occasional,4,0.12010883964187324,0.13732855187647963,Regular Customers
14665,United Kingdom,United Kingdom,Doctor,39,35-44,4,Widow,Postgrad,2011-02-02T09:08:00Z,2011-10-10T09:14:00Z,250.00416666666663,61.15,5,1835.7,367.14,148,740,63,Morning,Wednesday,Mid,Medium Basket,3,4,4,11,344,Loyal Customers,Medium Value,Occasional,3,1.3193494395945402,-0.1923954727974363,Recently Active
14666,United Kingdom,United Kingdom,Doctor,40,35-44,5,Married,Postgrad,2011-11-15T12:57:00Z,2011-11-15T12:57:00Z,0,24.99513888888889,1,195.25,195.25,161,161,14,Afternoon,Tuesday,Mid,Medium Basket,2,1,1,4,211,Lost,Low Value,One-Time,2,-1.5491639262998629,-0.22635371537970467,Dormant / Churn Risk
14667,United Kingdom,United Kingdom,Pharmacist,36,35-44,3,Widow,Postgrad,2010-12-06T13:13:00Z,2011-11-29T11:30:00Z,357.92847222222224,11.055555555555555,25,9241.2,369.648,215.4,5385,354,Afternoon,Monday,Mid,Small Basket,1,5,5,11,155,At Risk,Premium Value,Highly Frequent,3,4.436594740567622,-1.0481627075129387,Recently Active
14669,United Kingdom,United Kingdom,Unknown,19,18-24,1,Single,Postgrad,2011-01-11T12:30:00Z,2011-04-12T11:43:00Z,90.96736111111112,242.04652777777775,3,1269.99,423.33,258.3333333333333,775,158,Afternoon,Tuesday,Mid,Small Basket,5,3,4,12,534,Potential Loyalists,Medium Value,Occasional,4,0.533153679707506,0.8683067244756157,Regular Customers
14670,United Kingdom,United Kingdom,Pharmacist,54,45-54,3,Widow,Postgrad,2011-03-04T13:58:00Z,2011-03-04T14:13:00Z,0.01041666666666666,280.9423611111111,2,411.53,205.765,168.5,337,107,Afternoon,Friday,Mid,Single Item,5,3,2,10,532,Potential Loyalists,Low Value,Occasional,2,-1.0057446046607732,0.5298851264248784,Dormant / Churn Risk
14672,United Kingdom,United Kingdom,Doctor,54,45-54,3,Widow,Postgrad,2011-01-07T15:48:00Z,2011-04-19T10:19:00Z,101.77152777777778,235.10486111111112,2,765.55,382.775,227,454,58,Afternoon,Friday,Mid,Medium Basket,5,3,3,11,533,Potential Loyalists,Medium Value,Occasional,4,-0.21165643278197574,0.7604341111578191,Regular Customers
14673,United Kingdom,United Kingdom,Pharmacist,41,35-44,5,Widow,Postgrad,2010-12-07T12:49:00Z,2011-12-06T14:31:00Z,364.0708333333333,3.9298611111111112,5,1736.4,347.28000000000003,200.8,1004,39,Afternoon,Wednesday,Mid,Medium Basket,1,4,4,9,144,At Risk,Medium Value,Occasional,3,1.7041235620222497,-0.6042671461734596,Recently Active
14675,United Kingdom,United Kingdom,Pharmacist,39,35-44,3,Widow,Postgrad,2011-11-23T12:58:00Z,2011-11-23T12:58:00Z,0,16.994444444444444,1,604.75,604.75,341,341,93,Afternoon,Wednesday,Mid,Single Item,2,1,3,6,213,Big Spenders Lost,Medium Value,One-Time,4,0.24993161222979327,0.6734185665323095,Regular Customers
14676,United Kingdom,United Kingdom,Unknown,31,25-34,3,Married,Postgrad,2011-03-01T14:26:00Z,2011-11-08T13:29:00Z,251.96041666666667,31.972916666666663,6,2548.24,424.7066666666667,416.6666666666667,2500,29,Afternoon,Tuesday,Mid,Large Basket,2,5,5,12,255,At Risk,High Value,Frequent,3,1.7929664693957723,0.11338890720445749,Recently Active
14680,United Kingdom,United Kingdom,Pharmacist,43,35-44,5,Married,Postgrad,2010-12-03T12:05:00Z,2011-11-14T16:59:00Z,346.20416666666665,25.827083333333334,16,28754.11,1797.131875,842.25,13476,73,Afternoon,Tuesday,Mid,Large Basket,2,5,5,12,255,At Risk,Premium Value,Highly Frequent,3,4.870844291576433,1.1018652190854312,Recently Active
14681,United Kingdom,United Kingdom,Unknown,30,25-34,2,Single,Postgrad,2011-05-12T10:45:00Z,2011-09-29T15:52:00Z,140.21319444444444,71.87361111111112,3,498.95,166.31666666666666,25.333333333333332,76,6,Morning,Thursday,High,Medium Basket,3,3,3,9,333,Needs Attention,Low Value,Occasional,2,-1.44407731371549,-0.5769000778712493,Dormant / Churn Risk
14682,United Kingdom,United Kingdom,Unknown,47,45-54,2,Single,Postgrad,2011-05-22T12:51:00Z,2011-06-05T12:12:00Z,13.972916666666666,188.0263888888889,2,52,26,40,80,1,Afternoon,Sunday,Low,Large Basket,5,3,1,9,531,Needs Attention,Low Value,Occasional,2,-4.164690931579832,-1.31551648762512,Dormant / Churn Risk
14684,United Kingdom,United Kingdom,Doctor,34,25-34,4,Widow,Postgrad,2010-12-12T12:44:00Z,2011-11-14T11:33:00Z,336.9506944444444,26.053472222222226,5,1236.28,247.256,170.6,853,231,Afternoon,Sunday,Mid,Single Item,2,4,4,10,244,At Risk,Medium Value,Occasional,3,1.8529855652831593,-0.9357933550440594,Recently Active
14687,United Kingdom,United Kingdom,Unknown,27,25-34,3,Single,Undergrad,2011-08-25T11:59:00Z,2011-08-25T11:59:00Z,0,107.03541666666666,1,628.38,628.38,470,470,15,Morning,Thursday,Mid,Medium Basket,4,1,3,8,413,Promising,Medium Value,One-Time,4,-0.47415719281955615,1.229370778691159,Regular Customers
14688,United Kingdom,United Kingdom,Doctor,36,35-44,5,Married,Postgrad,2010-12-01T09:37:00Z,2011-12-02T12:26:00Z,366.1173611111111,8.016666666666667,21,5630.87,268.13666666666666,172.42857142857142,3621,148,Afternoon,Tuesday,Mid,Medium Basket,1,5,5,11,155,At Risk,Premium Value,Highly Frequent,3,3.557184151944824,-1.2104794091812643,Recently Active
14689,United Kingdom,United Kingdom,Designer,32,25-34,2,Single,Undergrad,2011-05-15T11:22:00Z,2011-05-15T11:22:00Z,0,209.0611111111111,1,112.8,112.8,76,76,13,Morning,Sunday,Mid,Small Basket,5,1,1,7,511,Promising,Low Value,One-Time,2,-2.776780939686646,-0.20571801874134504,Dormant / Churn Risk
14690,United Kingdom,United Kingdom,Pharmacist,39,35-44,5,Widow,Postgrad,2011-07-11T11:58:00Z,2011-10-26T15:39:00Z,107.15347222222222,44.88263888888889,2,371.7,185.85,85,170,40,Morning,Monday,Mid,Small Basket,3,3,2,8,332,Needs Attention,Low Value,Occasional,4,-0.6809268440130046,-0.5576000788712708,Regular Customers
14691,United Kingdom,United Kingdom,Pharmacist,38,35-44,4,Widow,Postgrad,2011-05-11T09:55:00Z,2011-11-09T12:30:00Z,182.10763888888889,31.01388888888889,5,2114.33,422.866,141.4,707,50,Morning,Sunday,Mid,Medium Basket,2,4,5,11,245,At Risk,High Value,Occasional,4,1.2287318986423206,0.011970580464077202,Regular Customers
14692,United Kingdom,United Kingdom,Pharmacist,41,35-44,3,Widow,Postgrad,2011-01-21T13:47:00Z,2011-07-25T15:08:00Z,185.05625,137.90416666666667,4,591.55,147.8875,66.25,265,53,Afternoon,Monday,Mid,Small Basket,4,4,3,11,443,Loyal Customers,Medium Value,Occasional,4,-0.32086405902321236,-0.6471343561147866,Regular Customers
14693,United Kingdom,United Kingdom,Pharmacist,47,45-54,3,Widow,Postgrad,2011-03-20T12:50:00Z,2011-03-20T12:50:00Z,0,265,1,172.9,172.9,34,34,8,Afternoon,Sunday,Mid,Small Basket,5,1,1,7,511,Promising,Low Value,One-Time,2,-3.0270056735567783,0.2774067056482784,Dormant / Churn Risk
14696,United Kingdom,United Kingdom,Unknown,68,55+,2,Married,Postgrad,2010-12-01T15:37:00Z,2011-12-05T13:43:00Z,368.92083333333335,4.9631944444444445,7,2078.95,296.99285714285713,232.8571428571429,1630,117,Afternoon,Monday,Mid,Medium Basket,1,5,5,11,155,At Risk,High Value,Frequent,3,2.338792000080749,-0.81684926150287,Recently Active
14697,United Kingdom,United Kingdom,Unknown,58,55+,4,Divorced,Undergrad,2011-05-05T15:29:00Z,2011-05-05T15:39:00Z,0.00694444444444444,218.8826388888889,2,188.61,94.305,90.5,181,22,Afternoon,Thursday,Mid,Single Item,5,3,1,9,531,Needs Attention,Low Value,Occasional,2,-2.1826444549725337,-0.2590548862509712,Dormant / Churn Risk
14698,United Kingdom,United Kingdom,Pharmacist,41,35-44,5,Widow,Postgrad,2011-10-19T12:54:00Z,2011-12-08T12:26:00Z,49.980555555555554,2.0166666666666666,5,1250.76,250.152,123,615,148,Afternoon,Sunday,Mid,Small Basket,1,4,4,9,144,At Risk,Medium Value,Occasional,4,0.8534294674145083,-0.30602568508072386,Regular Customers
14699,United Kingdom,United Kingdom,Doctor,51,45-54,4,Widow,Postgrad,2011-05-09T14:54:00Z,2011-05-09T14:54:00Z,0,214.9138888888889,1,109.13,109.13,77,77,8,Afternoon,Monday,Mid,Medium Basket,5,1,1,7,511,Promising,Low Value,One-Time,2,-2.9676349360994108,-0.17417526905985564,Dormant / Churn Risk
14700,United Kingdom,United Kingdom,Doctor,51,45-54,4,Widow,Postgrad,2011-04-15T13:16:00Z,2011-11-07T14:40:00Z,206.05833333333337,32.923611111111114,3,2235.3,745.1,447.3333333333333,1342,80,Afternoon,Friday,Mid,Medium Basket,2,3,5,10,235,At Risk,High Value,Occasional,3,1.8554738305272584,0.6042723564322947,Recently Active
14701,United Kingdom,United Kingdom,Doctor,40,35-44,5,Married,Postgrad,2011-01-27T12:40:00Z,2011-11-29T12:38:00Z,305.99861111111113,11.008333333333333,9,2549.37,283.2633333333333,103.55555555555556,932,268,Afternoon,Tuesday,Mid,Small Basket,1,5,5,11,155,At Risk,High Value,Frequent,3,2.3701646160055057,-0.9030320757388137,Recently Active
14702,United Kingdom,United Kingdom,Pharmacist,41,35-44,5,Married,Postgrad,2010-12-09T19:23:00Z,2011-12-08T19:29:00Z,364.00416666666666,1.7229166666666669,17,3292.14,193.65529411764703,85.52941176470588,1454,196,Evening,Thursday,Mid,Small Basket,1,5,5,11,155,At Risk,High Value,Highly Frequent,3,2.8621556154711643,-1.5288366012701828,Recently Active
14703,United Kingdom,United Kingdom,Pharmacist,51,45-54,3,Married,Postgrad,2011-11-25T09:23:00Z,2011-11-25T09:23:00Z,0,15.14375,1,318.17,318.17,183,183,22,Morning,Friday,Mid,Medium Basket,2,1,2,5,212,Lost,Low Value,One-Time,4,-0.9500772799466319,0.13204179454270776,Regular Customers
14704,United Kingdom,United Kingdom,Pharmacist,44,35-44,5,Widow,Postgrad,2011-06-12T13:59:00Z,2011-11-28T12:51:00Z,168.95277777777778,11.999305555555557,9,1546.91,171.8788888888889,120.22222222222224,1082,288,Afternoon,Wednesday,Mid,Single Item,1,5,4,10,154,At Risk,Medium Value,Frequent,3,1.668339907266885,-0.9654648070618211,Recently Active
14705,United Kingdom,United Kingdom,Unknown,27,25-34,5,Married,Postgrad,2011-05-25T12:39:00Z,2011-05-25T12:39:00Z,0,199.0076388888889,1,179,179,100,100,1,Afternoon,Wednesday,Mid,Large Basket,5,1,1,7,511,Promising,Low Value,One-Time,2,-2.9724855610921193,0.35228649664997325,Dormant / Churn Risk
14708,United Kingdom,United Kingdom,Pharmacist,46,45-54,4,Widow,Postgrad,2010-12-06T12:23:00Z,2011-12-07T08:21:00Z,365.8319444444445,3.186805555555555,3,1126.37,375.4566666666667,207,621,25,Afternoon,Wednesday,Mid,Medium Basket,1,3,4,8,134,At Risk,Medium Value,Occasional,4,1.1905304323333383,-0.5275947662833729,Regular Customers
14709,United Kingdom,United Kingdom,Unknown,30,25-34,1,Married,Undergrad,2010-12-16T13:43:00Z,2011-11-24T15:41:00Z,343.08194444444445,15.88125,13,4921.04,378.5415384615384,191.07692307692307,2484,71,Afternoon,Thursday,Mid,Medium Basket,2,5,5,12,255,At Risk,High Value,Frequent,3,2.8620609247196604,-0.5915193822159707,Recently Active
14710,United Kingdom,United Kingdom,Pharmacist,41,35-44,5,Widow,Postgrad,2011-10-11T13:49:00Z,2011-11-25T14:53:00Z,45.04444444444445,14.914583333333333,4,606.13,151.5325,94.5,378,124,Afternoon,Sunday,Mid,Single Item,2,4,3,9,243,At Risk,Medium Value,Occasional,4,0.06420229873198652,-0.6968496927652308,Regular Customers
14711,United Kingdom,United Kingdom,Pharmacist,33,25-34,5,Married,Postgrad,2011-03-22T13:32:00Z,2011-11-29T14:58:00Z,252.05972222222223,10.911111111111111,11,2868.8,260.8,88.9090909090909,978,221,Afternoon,Tuesday,Mid,Single Item,1,5,5,11,155,At Risk,High Value,Frequent,3,2.257388263404219,-0.8702162786979195,Recently Active
14712,United Kingdom,United Kingdom,Doctor,48,45-54,3,Married,Postgrad,2011-08-19T13:33:00Z,2011-11-10T12:59:00Z,82.97638888888889,29.99375,3,917.07,305.69,105,315,21,Afternoon,Sunday,Mid,Large Basket,2,3,3,8,233,At Risk,Medium Value,Occasional,4,-0.13671826751805854,-0.010121665622846304,Regular Customers
14713,United Kingdom,United Kingdom,Doctor,47,45-54,4,Married,Postgrad,2010-12-09T18:58:00Z,2011-11-30T16:26:00Z,355.89444444444445,9.85,11,2666.36,242.39636363636365,146.8181818181818,1615,146,Evening,Thursday,Mid,Small Basket,1,5,5,11,155,At Risk,High Value,Frequent,3,2.5264083860993836,-1.0845059670731496,Recently Active
14714,United Kingdom,United Kingdom,Pharmacist,52,45-54,3,Married,Postgrad,2011-11-15T13:07:00Z,2011-11-15T13:07:00Z,0,24.98819444444445,1,160.19,160.19,229,229,10,Afternoon,Tuesday,Mid,Small Basket,2,1,1,4,211,Lost,Low Value,One-Time,2,-1.6876044908043482,-0.3023113537291066,Dormant / Churn Risk
14715,United Kingdom,United Kingdom,Doctor,33,25-34,3,Married,Postgrad,2011-01-12T13:27:00Z,2011-11-15T12:10:00Z,306.94652777777776,25.02777777777778,4,867.38,216.845,130.25,521,60,Afternoon,Tuesday,Mid,Small Basket,2,4,3,9,243,At Risk,Medium Value,Occasional,4,0.9147512918444944,-0.9038914622263431,Regular Customers
14716,United Kingdom,United Kingdom,Doctor,43,35-44,4,Married,Postgrad,2011-07-14T12:42:00Z,2011-10-27T17:29:00Z,105.19930555555555,43.80625,2,329.68,164.84,302,604,46,Evening,Thursday,Low,Small Basket,3,3,2,8,332,Needs Attention,Low Value,Occasional,4,-0.29004171356605435,-0.4621311530842298,Regular Customers
14719,United Kingdom,United Kingdom,Unknown,66,55+,2,Single,Undergrad,2011-04-04T14:17:00Z,2011-12-08T12:43:00Z,247.93472222222223,2.004861111111111,5,1602.13,320.42600000000004,206.4,1032,177,Afternoon,Monday,Mid,Small Basket,1,4,4,9,144,At Risk,Medium Value,Occasional,3,1.8458840244704815,-0.5200162901754818,Recently Active
14720,United Kingdom,United Kingdom,Pharmacist,31,25-34,3,Widow,Postgrad,2011-08-05T12:06:00Z,2011-12-04T12:02:00Z,120.99722222222222,6.033333333333333,3,663.81,221.27,73,219,34,Afternoon,Sunday,Mid,Small Basket,1,3,3,7,133,At Risk,Medium Value,Occasional,4,-0.17527584198512672,-0.5322813856817608,Regular Customers
14722,United Kingdom,United Kingdom,Doctor,52,45-54,4,Widow,Postgrad,2011-07-15T14:58:00Z,2011-07-15T14:58:00Z,0,147.9111111111111,1,187.92,187.92,120,120,28,Afternoon,Friday,Mid,Single Item,4,1,1,6,411,Promising,Low Value,One-Time,2,-1.8008326668853907,0.020847372533298658,Dormant / Churn Risk
14723,United Kingdom,United Kingdom,Doctor,49,45-54,3,Widow,Postgrad,2010-12-03T14:18:00Z,2011-11-29T15:23:00Z,361.0451388888889,10.89375,6,1158.3,193.05,115.83333333333331,695,193,Afternoon,Thursday,Mid,Single Item,1,5,4,10,154,At Risk,Medium Value,Frequent,3,1.74574708258366,-1.2891092118743155,Recently Active
14725,United Kingdom,United Kingdom,Doctor,33,25-34,4,Widow,Postgrad,2011-11-15T12:42:00Z,2011-11-15T12:42:00Z,0,25.005555555555556,1,718.08,718.08,593,593,45,Afternoon,Tuesday,Mid,Single Item,2,1,3,6,213,Big Spenders Lost,Medium Value,One-Time,4,0.3145415890609892,1.0704540386331762,Regular Customers
14727,United Kingdom,United Kingdom,Doctor,43,35-44,4,Widow,Postgrad,2011-03-10T14:45:00Z,2011-03-10T14:45:00Z,0,274.9201388888889,1,268.58,268.58,62,62,10,Afternoon,Thursday,Mid,Small Basket,5,1,2,8,512,Promising,Low Value,One-Time,2,-2.4445651524247087,0.7170089019256058,Dormant / Churn Risk
14729,United Kingdom,United Kingdom,Doctor,46,45-54,5,Widow,Postgrad,2010-12-01T12:43:00Z,2010-12-01T12:43:00Z,0,374.0048611111111,1,313.49,313.49,197,197,69,Afternoon,Wednesday,Mid,Single Item,5,1,2,8,512,Promising,Low Value,One-Time,2,-1.5710993422080852,1.1449426974514758,Dormant / Churn Risk
14730,United Kingdom,United Kingdom,Doctor,36,35-44,4,Married,Postgrad,2011-03-08T12:49:00Z,2011-12-08T14:39:00Z,275.0763888888889,1.9243055555555555,8,2005.06,250.6325,141.5,1132,317,Afternoon,Wednesday,Mid,Single Item,1,5,4,10,154,At Risk,High Value,Frequent,3,2.255414930736436,-0.917596131766832,Recently Active
14731,United Kingdom,United Kingdom,Engineer,36,35-44,4,Married,Postgrad,2011-05-11T13:06:00Z,2011-10-23T15:54:00Z,165.11666666666667,47.87222222222222,3,380.02,126.67333333333332,85.33333333333333,256,38,Afternoon,Wednesday,Mid,Small Basket,3,3,2,8,332,Needs Attention,Low Value,Occasional,4,-0.511599181455409,-0.9653348851759125,Regular Customers
14732,United Kingdom,United Kingdom,Pharmacist,54,45-54,4,Widow,Postgrad,2011-01-04T14:40:00Z,2011-12-01T14:34:00Z,330.99583333333334,8.927777777777777,8,2702.49,337.81125000000003,175.625,1405,105,Morning,Tuesday,Mid,Medium Basket,1,5,5,11,155,At Risk,High Value,Frequent,3,2.3195956939659674,-0.653277538178304,Recently Active
14733,United Kingdom,United Kingdom,Business,32,25-34,3,Divorced,Undergrad,2010-12-07T11:30:00Z,2011-11-23T15:39:00Z,351.17291666666665,16.882638888888888,12,9585.91,798.8258333333333,313.6666666666667,3764,102,Afternoon,Monday,Mid,Medium Basket,2,5,5,12,255,At Risk,Premium Value,Frequent,3,3.6648064186801887,0.09884725664309457,Recently Active
14735,United Kingdom,United Kingdom,Doctor,48,45-54,3,Widow,Postgrad,2010-12-16T16:05:00Z,2011-12-06T12:09:00Z,354.8361111111111,4.028472222222222,32,6065.6900000000005,189.5528125,70.75,2264,99,Afternoon,Thursday,Mid,Medium Basket,1,5,5,11,155,At Risk,Premium Value,Highly Frequent,3,3.560152106671248,-1.842305759952297,Recently Active
14737,United Kingdom,United Kingdom,Doctor,51,45-54,5,Married,Postgrad,2010-12-21T13:49:00Z,2011-12-06T10:16:00Z,349.8520833333333,4.106944444444444,3,1164.55,388.18333333333334,115,345,15,Morning,Tuesday,Mid,Medium Basket,1,3,4,8,134,At Risk,Medium Value,Occasional,4,0.797218381705179,-0.50592786093777,Regular Customers
14738,United Kingdom,United Kingdom,Pharmacist,43,35-44,4,Widow,Postgrad,2011-01-27T14:10:00Z,2011-10-28T08:56:00Z,273.78194444444443,43.1625,7,1314.45,187.77857142857144,85.85714285714286,601,39,Afternoon,Thursday,Mid,Medium Basket,3,5,4,12,354,Loyal Customers,Medium Value,Frequent,4,0.8856611478460761,-0.9009217835850161,Regular Customers
